Name,BTERN01 - 1,BTERN01 - 2,B124 - 1,B124 - 2,BTMS0057 - 1,BTMS0057 - 2,BT30 - 1,BT30 - 2,B10 - 1,B10 - 2,BTMS0083 - 1,BTMS0083 - 2,BTMS0073 - 1,BTMS0073 - 2,BT28 - 1,BT28 - 2
2_HR24_04_01_A06,135,137,269,271,112,120,191,191,198,206,294,308,130,130,183,183
2_HR24_04_02_F02,137,143,259,261,120,126,188,191,198,204,282,286,130,130,183,183
2_HR24_06A_01_H10,135,139,265,267,116,120,188,191,198,210,286,294,130,130,183,204
2_HR24_07A_01_G04,135,135,267,271,126,130,191,191,198,238,288,306,130,130,183,189
2_HR24_07A_02_C11,135,143,265,267,112,120,191,191,198,214,280,292,130,130,183,183
2_HR24_07A_03_A04,139,147,271,275,124,124,188,191,198,204,280,294,130,130,183,183
2_HR24_07A_04_B03,135,135,263,275,118,120,188,191,198,206,278,286,130,130,183,183
2_HR24_07A_05_H03,137,143,271,275,120,124,188,191,204,214,288,288,130,130,183,204
2_HR24_07A_06_A11,137,143,275,275,120,124,191,191,206,214,288,300,130,130,183,183
2_HR24_09_01_A09,137,137,265,267,116,118,191,191,206,228,280,290,130,130,183,183
2_HR24_12_02_C08,133,,275,275,120,124,191,200,198,206,278,306,130,130,183,183
2_HR24_13_01_C01,135,141,267,267,118,120,191,191,190,200,278,290,130,130,183,183
2_HR24_16_02_B06,135,135,265,271,112,124,191,191,204,212,294,298,130,130,183,183
2_HR24_16_03_C06,135,141,259,267,120,124,191,200,206,,292,306,130,130,183,189
2_HR24_16_04_B04,135,139,259,265,118,126,191,191,198,198,282,306,130,130,183,183
2_HR24_16_05_C05,135,135,259,263,112,122,191,191,198,206,278,294,130,130,183,183
2_HR24_18_01_A02,133,137,267,267,118,124,191,191,198,206,,,130,133,183,183
2_HR24_18_02_C07,135,137,259,267,112,124,191,191,204,,282,292,130,130,183,183
2_HR24_18_03_D06,133,141,269,269,116,120,188,191,206,206,282,292,130,130,183,183
2_HR24_18_04_C10,135,137,269,275,118,120,191,191,198,206,,,130,130,183,183
2_HR24_18_05_A01,137,137,267,269,120,120,188,191,190,206,278,286,130,130,183,204
2_HR24_18_06_C12,133,137,269,275,118,124,191,191,198,198,294,308,130,133,183,189
2_HR24_18_07_A10,135,139,265,271,118,126,191,191,198,198,282,306,130,130,183,183
2_HR24_18_08_H02,139,141,267,269,118,126,188,188,196,198,282,306,130,130,183,183
2_HR24_18_09_A09,135,141,267,275,118,120,191,191,198,198,282,306,130,130,183,183
2_HR24_18_10_D01,135,137,267,281,120,126,191,191,190,198,294,294,130,130,183,183
2_HR24_19A_01_B02,135,137,257,263,114,130,191,191,206,206,282,306,130,130,183,183
2_HR24_19A_02_A08,137,141,269,275,130,130,188,191,196,214,292,306,130,130,183,183
2_HR24_19A_03_C02,137,141,269,275,120,130,188,191,196,214,292,306,130,130,183,183
2_HR24_19A_04_C09,137,141,259,269,124,124,191,191,206,208,290,294,130,130,183,183
2_HR24_19A_05_F07,139,141,267,269,118,118,191,191,206,210,284,290,130,130,183,183
2_HR24_21A_02_B08,135,135,263,271,116,116,191,191,198,214,284,292,130,130,183,183
2_HR24_21A_03_C03,141,,275,275,124,130,188,200,206,206,288,290,130,130,183,189
2_HR24_21A_04_B05,133,137,259,267,120,130,188,191,206,206,294,294,130,130,183,183
2_HR24_22_01_F10,135,137,265,265,120,124,191,191,200,204,286,318,130,130,183,183
2_HR24_22_02_F06,135,135,267,267,116,118,188,191,206,206,284,300,130,130,183,183
2_HR24_22_03_D05,133,141,267,269,116,130,191,191,206,206,292,292,130,130,183,183
2_HR24_24_01_H04,135,137,269,271,120,120,191,191,190,206,284,290,130,130,183,183
2_HR24_28_01_B01,139,141,263,275,124,124,188,188,196,198,304,306,130,130,183,183
2_HR24_28_02_A03,135,135,261,263,116,124,191,191,190,198,294,318,130,130,183,204
2_HR24_28_03_B07,135,147,267,269,120,126,188,191,204,208,282,284,130,130,183,183
2_HR24_28_04_H01,135,135,257,267,118,120,188,191,206,206,284,300,130,130,183,183
2_HR24_28_05_B09,135,141,257,265,120,126,188,188,198,204,284,308,130,130,183,183
2_HR24_31_01_B10,135,137,267,267,116,118,188,188,206,214,282,284,130,130,183,183
2_HR24_33_01_C04,143,143,259,259,116,124,191,191,196,206,294,318,130,130,183,183
2_HR24_33_02_B11,135,147,265,267,120,124,194,194,208,208,288,292,130,130,186,186
2_HR24_33_03_D07,137,137,273,277,118,,194,,208,216,288,290,130,130,186,207
2_HR24_36_01_A07,133,133,265,275,122,124,185,191,206,214,284,318,130,130,183,183
2_HR24_36_02_D02,135,137,259,265,124,124,188,191,214,238,280,290,130,130,183,183
2_HR24_36_03_A05,135,137,267,273,118,130,191,200,206,214,284,292,130,130,183,183
2_HR24_36_04_B12,133,135,259,271,112,118,191,191,200,210,290,,130,130,183,183
2_HR25_04_01_G01,135,135,265,271,124,130,191,191,198,198,288,300,130,130,183,183
2_HR25_04_02_A12,133,141,267,269,,,197,,208,208,296,310,130,130,186,186
2_HR25_04_03_H07,137,137,265,275,114,124,188,,198,206,300,318,130,130,,
2_HR25_04_04_G12,137,143,265,269,120,130,191,191,198,212,294,300,130,130,183,183
2_HR25_04_05_F10,135,137,269,269,116,120,191,191,196,206,292,292,130,130,183,183
2_HR25_04_06_E10,135,137,263,271,124,124,191,191,206,206,290,320,130,130,183,183
2_HR25_04_07_F11,135,143,265,267,112,120,191,191,198,214,280,292,130,130,183,183
2_HR25_04_08_H04,135,141,263,265,124,130,188,191,198,208,282,282,130,130,183,204
2_HR25_04_09_D12,135,141,265,275,120,124,191,191,196,208,278,294,130,130,183,204
2_HR25_04_10_F12,135,141,259,267,116,118,191,191,206,214,292,308,130,133,183,183
2_HR25_04_11_E08,135,141,263,265,118,130,191,191,198,208,282,282,130,130,183,204
2_HR25_05A_01_H09,135,143,,,118,126,191,191,198,198,288,306,130,130,183,189
2_HR25_07_01_G08,135,139,263,275,120,120,191,191,206,210,284,290,130,130,183,189
2_HR25_08_01_G03,133,135,257,271,128,130,191,200,208,210,284,290,130,130,183,183
2_HR25_09_01_G01,135,143,267,267,120,126,185,188,198,206,284,304,130,130,183,189
2_HR25_09_02_G06,135,135,257,267,118,120,188,191,206,206,284,300,130,130,183,183
2_HR25_12_01_F04,135,135,,,120,130,191,191,204,208,306,306,130,130,183,183
2_HR25_12_02_D09,133,141,265,267,118,124,191,191,198,206,294,294,130,130,183,183
2_HR25_14_01_F06,133,135,271,303,124,124,191,191,206,,294,308,130,130,183,183
2_HR25_14_02_E09,135,137,265,275,114,124,188,188,198,206,288,300,130,130,183,183
2_HR25_14_03_E03,133,135,273,275,120,126,191,191,198,206,284,290,130,130,183,183
2_HR25_14_04_H05,133,135,257,265,118,118,191,191,198,214,278,308,130,130,183,183
2_HR25_14_05_A05,137,137,265,273,120,124,188,191,206,206,280,294,130,133,183,183
2_HR25_14_06_H06,137,141,269,275,120,124,191,191,190,206,282,294,130,130,183,183
2_HR25_22_01_G05,135,135,267,269,112,118,191,191,190,206,286,290,130,130,183,204
2_HR25_22_02_C09,133,137,271,271,120,124,188,191,212,212,,,130,130,183,183
2_HR25_22_03_F03,135,143,269,275,112,124,191,191,208,208,298,304,130,130,183,189
2_HR25_22_04_F09,135,141,263,265,118,128,191,191,196,198,298,318,130,130,183,183
2_HR25_22_05_G05,135,137,257,265,116,120,188,191,204,238,282,286,130,130,183,189
2_HR25_23_01_G06,135,135,263,267,112,128,191,191,198,238,,,130,130,183,183
2_HR25_23_02_G09,137,143,,,124,124,191,191,206,206,282,294,130,130,183,183
2_HR25_23_03_B12,133,137,267,271,120,120,188,191,206,210,292,300,130,130,183,183
2_HR25_23_04_F12,135,135,263,271,116,124,188,191,206,212,280,288,127,130,183,204
2_HR25_23_05_G10,133,141,263,265,120,120,191,191,196,206,278,292,130,130,183,183
2_HR25_23_06_F02,137,141,267,271,124,130,188,200,206,206,300,306,130,130,183,183
2_HR25_23_07_F07,135,141,267,271,118,118,188,191,206,206,282,282,130,130,183,183
2_HR25_23_08_G04,135,143,267,299,124,128,191,191,206,206,282,294,130,130,183,183
2_HR25_23_09_F05,137,143,259,265,112,124,188,191,206,206,284,284,130,130,183,183
2_HR25_23_10_C12,135,137,263,269,116,118,188,191,206,206,282,300,130,130,183,189
2_HR25_23_11_F07,135,139,263,265,114,118,188,191,204,206,288,294,130,130,183,183
2_HR25_23_12_F01,135,135,269,275,116,118,191,191,206,238,280,284,130,130,183,183
2_HR25_23_13_E08,141,143,263,265,120,120,191,200,206,206,286,286,127,130,183,183
2_HR25_23_14_F11,135,137,265,267,112,112,188,191,190,206,288,292,130,130,183,183
2_HR25_24_01_F09,135,137,263,267,112,116,185,191,206,206,284,308,130,130,183,183
2_HR25_24_02_F08,137,143,259,267,124,126,188,188,198,204,282,286,130,130,183,183
2_HR25_24_03_F04,135,143,265,269,120,120,188,191,206,206,290,292,130,130,183,183
2_HR25_24_04_G09,131,137,261,267,122,124,191,191,198,208,284,294,130,130,183,183
2_HR25_25_01_D02,133,141,269,269,120,130,188,191,196,206,292,308,130,130,183,183
2_HR25_26_01_G07,133,137,269,271,120,124,188,191,196,206,284,318,130,130,183,183
2_HR25_26_02_F10,133,135,267,269,112,112,191,191,190,238,288,294,130,130,183,183
2_HR25_28_01_G07,135,141,265,303,112,116,191,191,198,206,290,294,130,130,183,183
2_HR25_28_02_H08,135,137,259,263,120,124,188,191,198,206,290,294,130,130,183,183
2_HR25_28_03_G04,139,,259,265,118,120,191,191,204,206,292,294,130,133,183,183
2_HR25_29_01_F06,135,135,259,269,116,118,191,200,206,214,282,294,130,133,183,183
2_HR25_31_01_F03,139,143,265,275,118,124,191,200,206,208,284,318,130,130,183,183
2_HR25_31_02_F08,135,135,263,263,112,126,191,191,198,210,294,298,130,133,183,183
2_HR25_31_03_G03,135,139,263,273,112,118,191,191,198,212,290,318,130,130,183,183
2_HR25_33_01_G08,135,137,265,273,116,124,191,191,214,214,290,308,130,130,183,189
2_HR25_33_02_B09,137,139,265,267,122,124,191,191,198,210,278,308,130,133,183,183
2_HR25_33_03_H11,137,143,265,271,120,124,191,191,206,214,282,304,130,133,183,183
2_HR25_33_04_D11,137,143,263,269,120,124,191,191,204,206,278,294,130,133,183,183
2_HR25_36_01_G11,135,135,275,299,120,130,191,191,204,206,294,306,130,133,183,183
2_HR25_36_02_G02,133,137,265,265,114,126,188,191,206,214,298,318,130,130,183,183
2_HR25_36_03_A12,135,139,265,267,116,120,188,191,198,210,282,286,130,130,183,183
2_HR26_01_01_D06,135,137,265,265,120,120,191,191,206,212,294,294,130,130,183,183
2_HR26_04_01_A12,135,141,259,267,118,130,191,191,206,214,290,308,130,133,183,183
2_HR26_04_02_F12,135,141,257,263,124,130,191,191,198,208,282,288,130,130,183,204
2_HR26_04_03_G10,135,141,265,267,112,124,191,191,198,208,288,298,130,130,183,183
2_HR26_04_04_D08,135,141,257,263,118,130,188,191,206,208,282,282,130,130,183,204
2_HR26_04_05_H07,135,141,263,265,118,130,191,191,198,208,282,288,130,130,183,183
2_HR26_04_06_E04,133,137,265,269,116,120,191,191,206,208,292,318,130,133,183,183
2_HR26_04_07_F08,135,141,263,265,118,130,191,191,198,208,282,282,130,130,183,183
2_HR26_04_08_A04,133,137,269,271,116,120,191,191,198,208,292,318,130,133,183,183
2_HR26_04_09_B01,133,135,259,271,112,118,188,191,200,206,308,320,130,130,183,183
2_HR26_04_10_H05,135,135,267,269,112,116,194,194,208,208,290,,130,130,186,186
2_HR26_04_11_G12,135,135,259,269,118,120,191,191,196,204,292,306,130,130,183,189
2_HR26_04_12_A05,135,141,263,267,112,118,191,191,198,208,298,318,130,130,183,183
2_HR26_04_13_H11,135,141,257,263,124,130,188,191,206,208,282,282,130,130,183,204
2_HR26_04_14_B04,135,141,257,263,124,130,188,191,206,208,282,288,130,130,183,204
2_HR26_04_15_G04,135,141,275,275,118,120,191,191,196,206,278,282,130,130,183,183
2_HR26_04_16_A03,133,137,269,271,116,120,191,191,206,208,292,294,130,133,183,183
2_HR26_05A_01_C09,135,139,265,271,116,120,191,191,206,206,284,292,130,130,183,183
2_HR26_05A_02_G11,135,137,275,275,120,120,191,191,198,206,282,290,130,130,183,183
2_HR26_07_01_C11,133,133,263,265,112,118,188,191,214,238,278,290,130,130,183,189
2_HR26_07_02_C08,137,141,259,269,116,120,188,191,198,204,290,292,130,130,183,183
2_HR26_07_03_C02,139,147,271,275,118,124,191,191,198,198,,,130,130,183,183
2_HR26_09_01_H12,137,147,267,275,120,124,191,191,206,206,286,298,130,130,183,183
2_HR26_09_02_A09,135,135,271,271,118,120,188,191,190,204,278,292,130,130,183,183
2_HR26_11_01_E05,135,135,263,265,124,124,188,191,198,206,282,282,130,130,183,189
2_HR26_11_02_G03,133,139,259,269,120,120,191,191,204,206,282,294,130,130,183,183
2_HR26_11_03_D09,135,143,265,265,112,124,191,191,198,212,278,300,130,130,183,183
2_HR26_12_01_F06,135,137,269,271,112,120,188,188,206,238,292,308,130,130,183,183
2_HR26_12_02_B07,135,137,271,271,112,120,185,191,206,,282,294,130,130,183,183
2_HR26_12_03_A10,135,143,257,267,120,126,185,188,198,206,284,304,130,130,183,189
2_HR26_12_04_B08,135,135,257,265,114,118,185,191,206,210,284,298,130,130,183,183
2_HR26_12_05_D12,135,135,263,271,118,126,191,191,198,238,286,306,130,130,183,189
2_HR26_12_06_E06,135,137,263,265,120,124,188,191,204,206,286,308,130,130,183,183
2_HR26_12_07_G07,135,141,267,267,112,114,191,191,190,206,288,294,130,130,183,183
2_HR26_12_08_H09,135,135,265,275,120,120,191,200,206,206,284,294,130,130,183,183
2_HR26_12_09_A05,133,137,263,265,120,120,191,191,198,206,284,290,130,130,183,183
2_HR26_12C_01_F10,135,141,271,275,118,126,191,191,206,210,282,292,130,130,183,183
2_HR26_13_01_B06,139,141,267,269,120,126,188,188,196,198,282,306,130,130,183,183
2_HR26_13_02_F02,141,143,267,267,120,120,191,191,206,206,280,284,130,130,183,183
2_HR26_13_03_G09,137,141,263,265,112,112,188,191,206,210,288,318,130,130,183,183
2_HR26_13_04_G06,137,141,263,267,112,130,191,191,206,210,318,318,130,130,183,183
2_HR26_14_01_E09,137,143,259,265,130,130,188,194,206,210,286,318,130,130,183,183
2_HR26_14_02_F04,141,143,267,267,120,130,191,191,196,198,292,294,130,130,183,183
2_HR26_14_03_B05,135,141,265,269,,,188,191,206,206,,,130,130,183,183
2_HR26_14_04_B01,135,139,267,271,116,120,191,191,206,214,284,292,130,130,183,183
2_HR26_14_05_H04,135,135,267,269,116,120,191,191,198,206,292,292,130,133,183,183
2_HR26_14_06_E12,135,135,263,271,124,130,191,191,198,198,282,300,130,130,183,189
2_HR26_18_01_E06,135,137,267,281,112,126,191,191,204,204,292,294,130,130,183,183
2_HR26_18_02_C07,135,135,257,259,116,124,191,191,196,206,282,304,130,130,183,183
2_HR26_18_03_D05,135,137,265,273,116,124,191,191,214,256,290,308,130,130,183,189
2_HR26_18_04_C06,139,147,263,267,118,124,191,191,206,,282,290,130,130,183,204
2_HR26_18_05_A01,135,137,265,269,116,124,191,191,214,214,290,300,130,130,183,189
2_HR26_18_06_D07,137,141,269,271,118,126,191,191,206,206,292,308,130,130,183,183
2_HR26_18_07_A11,137,141,259,271,124,124,191,191,206,206,292,300,130,130,183,183
2_HR26_18_08_B05,135,137,265,267,120,124,191,191,200,204,286,318,130,130,183,183
2_HR26_18_09_D10,133,141,265,269,118,124,191,200,190,210,290,308,130,130,183,183
2_HR26_18_10_E11,133,141,267,269,116,130,188,191,206,206,282,292,130,130,183,183
2_HR26_18_11_E12,135,135,259,269,120,126,191,191,196,198,290,300,130,133,183,183
2_HR26_18_12_C10,135,141,269,275,120,120,191,191,198,198,280,290,130,130,183,183
2_HR26_18_13_A03,137,141,269,275,118,120,191,191,206,206,282,,130,130,183,183
2_HR26_18_14_C05,135,135,265,269,120,124,191,191,206,212,284,286,130,130,183,183
2_HR26_18_15_C10,133,141,269,269,120,120,188,191,190,206,282,294,130,133,183,183
2_HR26_18_16_F05,135,135,269,269,112,120,191,191,206,206,292,298,130,130,183,204
2_HR26_18_17_C03,137,143,259,265,124,124,191,194,206,210,284,306,130,130,183,183
2_HR26_18_18_A07,135,147,257,267,118,122,191,191,196,204,290,294,130,130,183,183
2_HR26_18_19_E07,135,141,267,275,120,120,191,191,198,206,292,306,130,130,183,183
2_HR26_19A_01_E02,137,137,259,271,116,120,191,191,190,214,282,318,130,130,183,183
2_HR26_19A_02_C04,137,141,271,275,118,126,191,191,190,206,292,292,130,130,183,183
2_HR26_19A_03_A02,135,135,265,271,120,124,191,191,206,214,280,284,130,130,183,183
2_HR26_19A_04_E01,137,137,263,271,120,124,191,191,204,210,318,318,130,130,183,183
2_HR26_20A_01_H08,135,135,261,263,116,124,191,191,190,198,294,318,130,130,183,183
2_HR26_21_01_A06,135,143,271,277,110,114,,,208,208,,,130,130,186,186
2_HR26_22_01_G08,137,141,267,267,118,130,191,191,196,198,282,284,130,130,183,183
2_HR26_22_02_F01,137,141,265,265,116,124,191,191,198,206,284,292,130,130,183,183
2_HR26_23_01_E03,137,143,265,271,118,120,191,191,198,206,306,318,130,130,183,183
2_HR26_23_02_B12,135,135,263,269,112,116,191,191,190,198,278,278,130,133,183,189
2_HR26_23_03_G02,137,143,267,267,124,128,188,191,206,206,294,318,130,130,183,183
2_HR26_23_04_B11,137,139,267,267,112,124,191,191,196,198,278,282,130,133,183,183
2_HR26_23_05_H02,137,143,267,271,124,130,188,200,206,206,300,306,130,130,183,183
2_HR26_23_06_H03,135,135,265,271,116,124,191,191,206,214,286,298,127,130,183,183
2_HR26_23_07_A10,135,141,259,263,112,128,188,191,198,206,282,318,130,130,183,183
2_HR26_23_08_A06,139,143,263,275,118,124,191,200,190,206,284,292,130,130,183,183
2_HR26_23_09_E02,133,135,265,269,116,124,188,191,210,214,292,298,127,133,183,189
2_HR26_23_10_A08,135,137,261,265,112,128,191,191,190,238,298,,130,130,183,183
2_HR26_23_11_D08,131,137,267,269,116,124,191,191,206,206,292,294,130,130,183,183
2_HR26_26_01_B02,135,139,265,283,118,,194,194,206,208,,,130,130,186,186
2_HR26_26_02_A09,135,135,263,271,112,118,191,191,198,206,290,308,130,130,183,183
2_HR26_26_03_C01,135,139,265,267,118,124,191,191,206,206,294,306,130,130,183,183
2_HR26_26_04_A12,135,137,265,269,112,112,188,191,190,238,294,318,130,130,183,183
2_HR26_27_01_D01,133,141,,,124,126,191,191,200,206,282,290,130,130,183,183
2_HR26_28_01_A07,137,137,269,269,116,118,191,191,206,214,284,290,130,130,183,189
2_HR26_28_02_D04,137,141,267,275,124,126,191,191,198,206,288,292,130,130,183,183
2_HR26_36_01_H01,135,137,267,275,114,128,191,191,238,256,318,318,130,130,183,183
2_HR26_36_03_F09,137,141,267,271,110,130,188,191,196,204,292,294,130,130,183,183
2_HR26_36_04_A11,135,137,271,303,124,124,191,191,206,206,294,308,130,130,183,183
2_HR26_36_05_F09,137,141,269,271,112,130,191,191,198,204,292,294,130,130,183,183
2_HR26_36_06_F05,137,141,267,271,112,130,188,191,198,204,292,294,130,130,183,183
2_HR26_36_07_D03,137,143,267,269,112,120,191,191,206,206,298,300,130,130,183,183
2_HR26_36_08_B03,135,143,261,269,120,122,191,191,198,198,286,290,130,130,183,183
2_HR26_36_09_H06,135,137,263,267,120,130,185,188,190,214,288,318,130,130,183,183
2_HR26_36_10_E11,133,135,265,269,116,124,188,191,210,212,292,298,127,133,183,189
2_HR26_36_11_H10,133,,257,271,112,124,185,188,198,206,294,308,130,130,183,183
2_HR27_04_01_D05,133,135,259,267,116,118,191,191,206,214,290,308,130,130,183,183
2_HR27_04_02_F12,135,137,265,265,118,124,188,191,198,206,284,294,130,130,183,183
2_HR27_04_03_G04,135,141,265,275,120,124,191,191,196,208,278,294,130,130,183,183
2_HR27_04_04_F05,135,137,263,265,116,124,188,191,198,206,280,284,130,130,183,183
2_HR27_04_05_H12,137,137,265,275,114,124,188,191,198,206,288,300,130,130,183,189
2_HR27_04_06_D12,135,139,263,263,114,124,191,191,204,206,288,294,130,130,183,204
2_HR27_04_07_E07,135,143,263,265,120,124,191,200,206,208,278,288,130,130,183,183
2_HR27_04_08_G04,135,141,257,263,118,130,191,191,206,208,282,288,130,130,183,183
2_HR27_06_01_E06,135,141,257,269,120,124,191,191,206,206,282,300,130,130,183,189
2_HR27_07_01_A01,135,143,277,299,120,122,191,191,206,206,290,300,130,133,183,183
2_HR27_07_02_D06,135,143,257,267,120,122,191,191,198,210,292,294,130,130,183,183
2_HR27_09_01_C04,133,135,263,267,120,124,188,191,200,204,294,306,130,130,183,183
2_HR27_09_02_D04,135,137,263,275,124,124,191,191,198,204,282,300,130,130,183,183
2_HR27_11_01_D08,135,137,263,267,120,124,191,191,198,198,288,290,130,133,183,183
2_HR27_11_02_C10,137,139,263,267,130,130,188,191,206,214,278,294,130,130,183,183
2_HR27_12_01_C09,137,141,269,275,120,130,188,188,198,214,290,306,130,130,183,183
2_HR27_12_02_C02,135,135,259,261,122,124,188,191,206,206,294,294,130,130,183,183
2_HR27_12_03_C08,137,141,267,269,118,120,191,191,198,198,282,284,130,130,183,183
2_HR27_12_04_H08,135,137,263,265,118,124,191,191,198,206,282,318,130,130,183,183
2_HR27_12_05_G08,137,141,265,265,116,124,188,191,198,206,284,292,130,130,183,183
2_HR27_12C_01_H06,135,135,267,269,120,120,191,200,206,210,292,300,130,130,183,183
2_HR27_13_01_D01,135,137,269,271,116,118,188,191,206,206,292,304,130,130,183,183
2_HR27_14_01_H10,135,135,263,267,124,124,188,191,198,206,278,292,130,130,183,183
2_HR27_14_02_G11,135,141,263,265,120,128,191,191,196,210,294,320,130,130,183,183
2_HR27_14_03_D10,135,139,257,263,116,124,191,191,198,198,284,298,130,130,183,183
2_HR27_14_04_H03,139,143,267,275,120,120,191,191,200,238,286,292,130,130,183,183
2_HR27_14_05_D11,135,139,265,271,116,120,191,191,206,214,284,298,130,130,183,183
2_HR27_14_06_F01,137,143,259,265,124,130,188,194,198,206,286,318,130,130,183,183
2_HR27_14_07_F09,133,137,257,271,120,126,191,191,190,206,294,300,127,130,183,189
